name,CEFR,Articles,Agreement,Spelling,Choice of lexical item,Absence of necessary explanation or detail,Choice of tense,Referential device,Infinitive construction,Word choice,Punctuation,Redundant component in clause or sentence,Derivational affixes,Tense form,Possessive form of a noun,Confusion of categories,Word order,Confusion of structures,Relative clauses,Noun number,Prepositions,Voice,Absence of a component in clause or sentence,"Change, addition, deletion of a part of collocation",Pronouns,Verb pattern,Parallel constructions,Comparative construction,Coherence,Numerals,Determiners,Prepositional noun,Linking device,Participle or gerund construction,Degree of comparison,Capitalisation,Conjunctions,Modals,Adjective as a collective noun,Negation,Countable/uncountable,Discourse,Inappropriate register,Adjectives,Prepositional adjective,Prepositional adverb,Nouns,Derivation,Compound word,Quantifiers,Adverbs,Vocabulary,Tense,Verbs,Noun + Infinitive,der_level3,der_level4,der_level5,der_level6,mci,num_inf,num_gerunds,density,ls,vs,corrected_vs,squared_vs,lfp_1000,lfp_2000,lfp_uwl,lfp_rest,ndw,ttr,corrected_ttr,root_ttr,log_ttr,uber_ttr,lv,vvi,squared_vv,corrected_vv,vvii,nv,adjv,advv,modv,num_prep,num_linkings,num_shell_noun,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,num_pres_sing,num_pres_plur,num_past_part,num_past_simple
2014_ESha_10_1.txt,B1-,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.0212765957446808,0.0212765957446808,1.0,1,0,0.4439461883408072,0.2424242424242424,0.0,0.0,0.0,0.5112107623318386,0.1210762331838565,0.0179372197309417,0.3497757847533631,80,0.358744394618834,3.788109790483027,5.3571962414594,0.8104101034486992,1545.753794658544,0.358744394618834,0.3529411764705882,2.117647058823529,1.028991510855053,0.0606060606060606,0.1121076233183856,0.1111111111111111,0.0404040404040404,0.1515151515151515,9,1,0,4.266666666666667,10,2,0,1,15,223,3.733333333333333,14.866666666666667,22,20,2,3,13,1,0,12.214285714285714,14.571428571428571,11.775385328956755,14.120423425780569,3,0,1,0
2014_ESha_11_1.txt,B1,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0689655172413793,0.0344827586206896,0.0689655172413793,1.5,0,0,0.4963503649635036,0.3088235294117647,0.0,0.0,0.0,0.5474452554744526,0.0656934306569343,0.0218978102189781,0.364963503649635,71,0.5182481751824818,4.289266862644256,6.065939369789002,0.8664017079139035,331.5275384894436,0.5182481751824818,0.5,2.0,1.0,0.0588235294117647,0.1751824817518248,0.1176470588235294,0.1176470588235294,0.2352941176470588,3,5,0,3.6666666666666665,5,2,0,1,9,137,6.222222222222222,15.22222222222222,11,10,1,4,10,0,0,12.25,15.875,11.327232142857143,14.933184523809524,2,0,1,8
2014_ESha_12_1.txt,B1,0.0,0.0,6.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.024390243902439,0.024390243902439,0.073170731707317,4.0,7,1,0.452914798206278,0.3168316831683168,0.1052631578947368,0.3244428422615251,0.2105263157894736,0.5650224215246636,0.0762331838565022,0.0269058295964125,0.3318385650224216,112,0.5022421524663677,5.303353706676238,7.50007473804316,0.8726371328168367,260.3328552508264,0.5022421524663677,0.6842105263157895,8.894736842105264,2.108878474699913,0.1287128712871287,0.1255605381165919,0.1485148514851485,0.0891089108910891,0.2376237623762376,12,8,0,5.0,8,3,2,2,10,223,5.3,22.3,15,10,5,3,13,2,0,17.666666666666668,23.0,18.409303350970017,23.799294532627865,3,0,3,9
2014_ESha_13_1.txt,B1,2.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,1.75,0,0,0.4240506329113924,0.4477611940298507,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5126582278481012,0.0569620253164556,0.0316455696202531,0.39873417721519,77,0.4873417721518987,4.331588418565192,6.125791088153121,0.8580195321798211,251.4639672817032,0.4873417721518987,0.8333333333333334,4.166666666666667,1.4433756729740643,0.0746268656716417,0.1582278481012658,0.1044776119402985,0.0597014925373134,0.1641791044776119,2,2,1,3.6,7,2,0,0,10,158,6.7,15.8,15,13,2,4,8,0,0,11.555555555555555,15.444444444444445,13.31873897707231,17.318430335097002,5,0,1,8
2014_ESha_14_1.txt,B1,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,1.75,0,1,0.4603174603174603,0.4482758620689655,0.0909090909090909,0.2132007163556104,0.0909090909090909,0.4973544973544973,0.1164021164021164,0.0105820105820105,0.3756613756613757,68,0.3597883597883597,3.49754259914075,4.946272178682494,0.8049811814750651,210.55812731741017,0.3597883597883597,0.3636363636363636,1.4545454545454546,0.8528028654224417,0.0459770114942528,0.1111111111111111,0.1264367816091954,0.0459770114942528,0.1724137931034483,8,2,0,4.153846153846154,6,2,1,1,13,189,5.384615384615385,14.538461538461538,16,15,1,0,12,0,0,9.75,12.833333333333334,11.72784090909091,14.949401755651756,2,0,0,14
2014_ESha_15_1.txt,B2,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0,4.25,2,1,0.4427083333333333,0.3176470588235294,0.2307692307692307,0.5883484054145521,0.6923076923076923,0.5677083333333334,0.0729166666666666,0.0052083333333333,0.3541666666666666,88,0.4583333333333333,4.4907311951024935,6.350852961085884,0.8516102245756856,261.909129229663,0.4583333333333333,0.8461538461538461,9.307692307692308,2.1572774865200244,0.1294117647058823,0.1145833333333333,0.1529411764705882,0.0588235294117647,0.2117647058823529,12,5,0,5.285714285714286,9,3,4,2,7,192,12.857142857142858,27.428571428571427,10,7,3,5,16,3,0,23.666666666666668,30.83333333333333,24.047222222222224,31.28333333333333,1,0,5,6
2014_ESha_17_1.txt,B1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0204081632653061,0.0,0.1020408163265306,3.25,2,1,0.4497354497354497,0.2588235294117647,0.2307692307692307,0.5883484054145521,0.6923076923076923,0.5026455026455027,0.1269841269841269,0.0423280423280423,0.328042328042328,75,0.3968253968253968,3.8575837490522975,5.455447255899809,0.8236735006729782,358.75283429320086,0.3968253968253968,0.6153846153846154,4.923076923076923,1.5689290811054724,0.0941176470588235,0.1216931216931216,0.0823529411764705,0.0705882352941176,0.1529411764705882,11,12,1,6.375,12,4,2,2,8,189,5.75,23.625,10,7,3,2,9,1,0,18.142857142857142,24.0,16.034013605442176,22.19795918367347,0,0,1,8
2014_ESha_19_1.txt,B1,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,2.5,2,0,0.4540229885057471,0.3924050632911392,0.1818181818181818,0.4264014327112208,0.3636363636363636,0.5229885057471264,0.057471264367816,0.0344827586206896,0.3850574712643678,81,0.4655172413793103,4.342055766093069,6.1405941529891175,0.851793380726409,322.4003760928815,0.4655172413793103,0.7272727272727273,5.818181818181818,1.705605730844883,0.1012658227848101,0.1379310344827586,0.1518987341772152,0.050632911392405,0.2025316455696202,9,1,0,4.222222222222222,6,2,2,2,9,174,5.111111111111111,19.33333333333333,18,15,3,2,14,1,0,14.0,18.625,14.159375,18.070089285714285,3,1,3,10
2014_ESha_1_1.txt,B1,0.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.048780487804878,0.048780487804878,0.0,2.25,2,1,0.4964539007092198,0.3,0.0,0.0,0.0,0.5460992907801419,0.1063829787234042,0.0141843971631205,0.3333333333333332,75,0.5319148936170213,4.466185006315603,6.316139407998892,0.8724383904603586,288.8306593017921,0.5319148936170213,0.5,3.5,1.3228756555322951,0.1,0.1347517730496454,0.1428571428571428,0.0857142857142857,0.2285714285714285,5,10,0,4.777777777777778,8,3,0,3,9,141,2.7777777777777777,15.666666666666666,14,10,4,1,11,1,1,12.0,16.75,11.935416666666669,16.25029761904762,1,0,2,7
2014_ESha_20_1.txt,B2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0212765957446808,0.0,4.5,2,2,0.4385964912280701,0.26,0.3125,0.8838834764831843,1.5625,0.5394736842105263,0.0745614035087719,0.0087719298245614,0.3771929824561403,108,0.4736842105263157,5.057563382541147,7.152474728151237,0.8623748692944943,349.07704181778723,0.4736842105263157,0.8125,10.5625,2.29809703885628,0.13,0.1008771929824561,0.12,0.15,0.27,11,9,1,5.0,8,0,3,5,10,228,7.7,22.8,17,11,6,3,11,0,0,20.33333333333333,25.11111111111111,18.85789241622575,23.552645502645504,3,0,3,8
2014_ESha_21_1.txt,B1,1.0,1.0,5.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0357142857142857,0.0357142857142857,1.5,2,0,0.495,0.3838383838383838,0.0,0.0,0.0,0.585,0.05,0.015,0.35,75,0.375,3.75,5.303300858899107,0.8148791049769152,475.2770184895984,0.375,0.5333333333333333,4.266666666666667,1.4605934866804429,0.0808080808080808,0.11,0.0808080808080808,0.0707070707070707,0.1515151515151515,8,1,0,6.75,10,4,0,3,8,200,11.0,25.0,16,7,9,5,14,2,0,17.571428571428573,22.857142857142858,20.972108843537416,26.591496598639456,2,0,2,10
2014_ESha_23_1.txt,B2,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119047619047619,0.0476190476190476,0.0238095238095238,3.0,2,1,0.5645161290322581,0.2571428571428571,0.0,0.0,0.0,0.553763440860215,0.1129032258064516,0.0053763440860215,0.3279569892473118,81,0.4354838709677419,4.199654363658222,5.939208158364808,0.8409227291436849,205.02977352882573,0.4354838709677419,0.4285714285714285,2.571428571428572,1.1338934190276817,0.0571428571428571,0.1344086021505376,0.1238095238095238,0.0952380952380952,0.219047619047619,5,2,0,4.2,6,3,0,1,10,186,5.0,18.6,16,13,3,5,16,0,0,13.444444444444445,18.11111111111111,15.41468253968254,20.44986772486773,3,0,0,6
2014_ESha_25_1.txt,B2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.0697674418604651,0.0,3.25,4,0,0.4405286343612334,0.24,0.0,0.0,0.0,0.5374449339207048,0.079295154185022,0.026431718061674,0.3568281938325992,108,0.4757709251101321,5.068691148210466,7.168211765279697,0.8630736158004189,405.4647587384683,0.4757709251101321,0.8,9.6,2.1908902300206643,0.12,0.118942731277533,0.17,0.09,0.26,10,3,0,5.5,7,3,0,4,8,227,5.625,28.375,18,12,6,1,14,1,0,22.857142857142858,30.428571428571427,21.628231292517007,28.297619047619047,3,0,6,9
2014_ESha_26_1.txt,B1,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0952380952380952,0.0,3.5,1,1,0.4567901234567901,0.3513513513513513,0.25,0.5,0.5,0.5432098765432098,0.0617283950617283,0.0617283950617283,0.3333333333333332,55,0.6790123456790124,4.321208107251124,6.111111111111111,0.9119079648405164,302.36814304203506,0.6790123456790124,1.0,8.0,2.0,0.2162162162162162,0.1975308641975308,0.1621621621621621,0.081081081081081,0.2432432432432432,6,2,0,3.6666666666666665,5,2,0,3,6,81,4.5,13.5,7,5,2,1,5,0,0,12.2,15.2,12.136666666666668,14.936666666666666,4,0,2,2
2014_ESha_28_1.txt,B1,3.0,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0357142857142857,0.1071428571428571,0.0714285714285714,1.25,0,0,0.45,0.382716049382716,0.0,0.0,0.0,0.5444444444444444,0.0333333333333333,0.0055555555555555,0.4166666666666667,72,0.4,3.794733192202055,5.366563145999495,0.8235512525552607,272.4167860034616,0.4,0.6666666666666666,4.0,1.4142135623730951,0.074074074074074,0.1,0.0864197530864197,0.074074074074074,0.1604938271604938,4,2,0,3.636363636363636,6,2,1,3,11,180,6.363636363636363,16.363636363636363,15,10,5,6,7,1,0,15.6,18.3,13.504920634920635,16.48392857142857,3,0,3,6
2014_ESha_2_1.txt,B1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0217391304347826,0.0217391304347826,3.25,0,0,0.4316939890710382,0.2911392405063291,0.0,0.0,0.0,0.5300546448087432,0.0983606557377049,0.0273224043715847,0.3442622950819671,82,0.448087431693989,4.286208662612396,6.061614421827497,0.8459028621970109,237.05879722303413,0.448087431693989,0.8461538461538461,9.307692307692308,2.1572774865200244,0.1392405063291139,0.1475409836065573,0.1265822784810126,0.0632911392405063,0.189873417721519,11,4,1,4.555555555555555,6,3,0,3,9,183,7.666666666666667,20.33333333333333,17,13,4,5,10,0,0,14.25,19.5,13.775892857142855,18.80982142857143,4,0,1,10
2014_ESha_31_1.txt,B2,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.075,0.05,0.0,2.75,3,2,0.4699453551912568,0.1744186046511628,0.0714285714285714,0.1889822365046136,0.0714285714285714,0.6120218579234973,0.0928961748633879,0.0546448087431694,0.2404371584699454,94,0.5136612021857924,4.913458710799577,6.948679946972985,0.8721195620784873,287.38345109612715,0.5136612021857924,0.8571428571428571,10.285714285714286,2.2677868380553634,0.1395348837209302,0.1311475409836065,0.1744186046511628,0.0930232558139534,0.2674418604651163,9,8,0,5.111111111111111,8,3,3,4,9,183,7.222222222222222,20.33333333333333,13,10,3,2,13,2,0,14.75,19.5,15.004017857142856,19.466964285714287,4,0,4,4
2014_ESha_32_1.txt,B1,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.064516129032258,0.0,0.032258064516129,2.0,1,1,0.3837209302325581,0.2727272727272727,0.1,0.2236067977499789,0.1,0.5290697674418605,0.063953488372093,0.005813953488372,0.4011627906976743,78,0.4534883720930232,4.205478154934098,5.947444242971582,0.8463746481543784,157.3508117686307,0.4534883720930232,0.7,4.9,1.5652475842498528,0.106060606060606,0.1162790697674418,0.106060606060606,0.0757575757575757,0.1818181818181818,12,8,0,3.9,6,3,3,0,10,172,5.6,17.2,11,10,1,2,7,2,0,12.555555555555555,16.555555555555557,12.288977072310406,16.386022927689595,3,0,4,4
2014_ESha_33_1.txt,B1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0888888888888888,2.0,1,0,0.3506944444444444,0.297029702970297,0.0,0.0,0.0,0.5520833333333334,0.0416666666666666,0.0104166666666666,0.3958333333333333,93,0.3229166666666667,3.875,5.480077554195744,0.800393982803222,328.60430037958525,0.3229166666666667,1.0,5.0,1.5811388300841895,0.0495049504950495,0.0729166666666666,0.1188118811881188,0.099009900990099,0.2178217821782178,18,10,1,3.857142857142857,6,2,0,0,14,288,8.285714285714286,20.571428571428573,20,16,4,2,11,0,0,17.692307692307693,20.846153846153847,17.55722866876713,21.39600890562429,16,0,0,0
2014_ESha_34_1.txt,B1,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.03125,2.0,6,0,0.4230769230769231,0.2045454545454545,0.0,0.0,0.0,0.6538461538461539,0.0817307692307692,0.0144230769230769,0.25,84,0.4038461538461538,4.118438837901865,5.824352060364906,0.8301236886147436,245.27078200532767,0.4038461538461538,0.7692307692307693,7.6923076923076925,1.9611613513818404,0.1136363636363636,0.1057692307692307,0.1363636363636363,0.0909090909090909,0.2272727272727272,8,9,0,5.571428571428571,7,3,2,5,7,208,4.857142857142857,29.714285714285715,17,12,5,5,15,3,1,22.0,28.166666666666668,25.03611111111111,31.10833333333333,9,0,6,1
2014_ESha_36_1.txt,B1,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109090909090909,0.0363636363636363,0.0363636363636363,5.25,8,2,0.3916666666666666,0.2127659574468085,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.65,0.0791666666666666,0.0125,0.2583333333333333,109,0.4541666666666666,4.975146564005259,7.0359197456101406,0.8559855790259664,250.73872720278027,0.4541666666666666,0.8888888888888888,14.22222222222222,2.6666666666666665,0.1702127659574468,0.1291666666666666,0.0957446808510638,0.0744680851063829,0.1702127659574468,24,11,0,4.888888888888889,6,3,2,6,9,240,5.111111111111111,26.666666666666668,17,10,7,3,7,3,0,20.875,28.25,19.339880952380952,25.77574404761905,6,0,6,4
2014_ESha_37_1.txt,B1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054054,0.1351351351351351,0.027027027027027,0.1081081081081081,3.25,11,3,0.3300492610837438,0.1343283582089552,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.6108374384236454,0.0886699507389162,0.0098522167487684,0.2906403940886699,90,0.4433497536945813,4.466625002869185,6.316761657092368,0.8469104506921047,374.5020845065982,0.4433497536945813,0.8888888888888888,14.22222222222222,2.6666666666666665,0.2388059701492537,0.0886699507389162,0.1044776119402985,0.0895522388059701,0.1940298507462686,19,4,0,4.2,6,3,0,3,10,203,7.5,20.3,16,12,4,2,8,0,0,17.11111111111111,21.0,15.040608465608466,18.983818342151675,2,0,5,1
2014_ESha_38_1.txt,B1,10.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.125,3.0,5,4,0.4545454545454545,0.2352941176470588,0.0,0.0,0.0,0.6844919786096256,0.0641711229946524,0.0481283422459893,0.2032085561497326,91,0.4866310160427807,4.705497978954674,6.654579059556888,0.8623142505553983,215.7534396063619,0.4866310160427807,0.7647058823529411,9.941176470588236,2.2294816068526147,0.1529411764705882,0.1283422459893048,0.0823529411764705,0.0470588235294117,0.1294117647058823,8,3,0,4.363636363636363,8,3,2,2,11,187,2.090909090909091,17.0,14,10,4,5,7,2,0,14.0,18.6,15.036587301587302,19.81805555555556,4,0,2,2
2014_ESha_39_1.txt,B2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.1176470588235294,0.0294117647058823,0.0294117647058823,2.5,6,0,0.3473684210526316,0.1515151515151515,0.0,0.0,0.0,0.6473684210526316,0.131578947368421,0.0263157894736842,0.1947368421052632,93,0.4894736842105263,4.770799337195967,6.746929126023109,0.8638419475150106,183.7749331779316,0.4894736842105263,0.9166666666666666,10.083333333333334,2.2453655975512468,0.1666666666666666,0.1368421052631579,0.1212121212121212,0.0909090909090909,0.2121212121212121,14,8,0,4.875,7,3,0,4,8,190,11.25,23.75,17,13,4,1,4,0,0,21.571428571428573,27.571428571428573,21.009183673469387,27.313605442176872,6,0,4,2
